S,H0+H6+H7+H10+H11+H12+H13+H14+H18+H19+H20
S561814,H11
S561815,H11+H14
S561816,H11+H14
S562810,H11
S562811,H11
S562812,H11
S562813,H11
S562814,H11
S562815,H11+H14
S563810,H11+H14
S563811,H11+H14
S563812,H11+H14
S563813,H11+H14
S563814,H11+H14
S563815,H11+H14
S5780,H11+H14
S570800,H11
S570801,H11
S570802,H11
S570803,H11
S570804,H11
S570805,H11
S570806,H11
S570807,H11+H14
S570808,H11+H14
S571800,H11
S571801,H11
S571802,H11
S571803,H11
S571804,H11
S571805,H11
S571806,H11
S571807,H11
S571808,H11+H14
S571809,H11+H14
S572800,H11
S572801,H11
S572802,H11
S572803,H11
S572804,H11
S572805,H11
S572806,H11
S572807,H11
S572808,H11
S572809,H11+H14
S573800,H11
S573801,H11
S573802,H11
S573803,H11
S573804,H11
S573805,H11
S573806,H11+H14
S573807,H11+H14
S573808,H11+H14
S573809,H11+H14
S574800,H11
S574801,H11
S574802,H11
S574803,H11
S574804,H11+H14
S574805,H11+H14
S574806,H11+H14
S575800,H11
S575801,H11
S575802,H11
S575803,H11
S575804,H11+H14
S576800,H11
S576801,H11
S576802,H11
S576803,H11+H14
S576804,H11+H14
S577800,H11
S577801,H11
S577802,H11+H14
S577803,H11+H14
S578800,H11
S578801,H11+H14
S578802,H11+H14
S579800,H11+H14
S579801,H11+H14
S58V,H11+H14
S5880,H11+H14
S580800,H11+H14
S61,H6+H11+H12
S61SW,H6+H11
S61NW,H11
S61SE,H6+H11+H12
S61NE,H11+H12
S61A,H6+H11
S6111,H6+H11
S616119,H6+H11
S617118,H6+H11
S617119,H6+H11
S618117,H6+H11
S618118,H6+H11
S618119,H11
S619116,H6+H11
S619117,H6+H11
S619118,H11
S619119,H11
S61B,H6+H11
S6012,H6+H11
S600129,H6+H11
S601129,H6+H11
S602128,H6+H11
S602129,H6+H11
S603128,H6+H11
S603129,H11
S604128,H6+H11
S604129,H11
S605127,H6+H11
S605128,H6+H11
S605129,H11
S606127,H6+H11
S606128,H11
S606129,H11
S607127,H6+H11
S607128,H11
S607129,H11
S608126,H6+H11
S608127,H6+H11
S608128,H11
S608129,H11
S609126,H6+H11
S609127,H11
S609128,H11
S609129,H11
S6013,H6+H11
S600130,H6+H11
S600131,H11
S600132,H11
S600133,H11
S600134,H11
S600135,H11
S600136,H11
S600137,H11
S600138,H11
S600139,H11
S601130,H11
S601131,H11
S601132,H11
S601133,H11
S601134,H11
S601135,H11
S601136,H11
S601137,H11
S601138,H11
S601139,H11
S602130,H11
S602131,H11
S602132,H11
S602133,H11
S602134,H11
S602135,H11
S602136,H11
S602137,H11
S602138,H11
S602139,H11
S603130,H11
S603131,H11
S603132,H11
S603133,H11
S603134,H11
S603135,H11
S603136,H11
S603137,H11
S603138,H11
S603139,H11
S604130,H11
S604131,H11
S604132,H11
S604133,H11
S604134,H11
S604135,H11
S604136,H11
S604137,H11
S604138,H11
S604139,H11
S605130,H11
S605131,H11
S605132,H11
S605133,H11
S605134,H11
S605135,H11
S605136,H11
S605137,H11
S605138,H11
S605139,H11
S606130,H11
S606131,H11
S606132,H11
S606133,H11
S606134,H11
S606135,H11
S606136,H11
S606137,H11
S606138,H11
S606139,H11
S607130,H11
S607131,H11
S607132,H11
S607133,H11
S607134,H11
S607135,H11
S607136,H11
S607137,H11
S607138,H11
S607139,H11
S608130,H11
S608131,H11
S608132,H11
S608133,H11
S608134,H11
S608135,H11
S608136,H11
S608137,H11
S608138,H11
S608139,H11
S609130,H11
S609131,H11
S609132,H11
S609133,H11
S609134,H11
S609135,H11
S609136,H11
S609137,H11
S609138,H11
S609139,H11
S6112,H6+H11
S610126,H6+H11
S610127,H11
S610128,H11
S610129,H11
S611125,H6+H11
S611126,H6+H11
S611127,H11
S611128,H11
S611129,H11
S612125,H6+H11
S612126,H11
S612127,H11
S612128,H11
S612129,H11
S613124,H6+H11
S613125,H6+H11
S613126,H11
S613127,H11
S613128,H11
S613129,H11
S614122,H6+H11
S614123,H6+H11
S614124,H6+H11
S614125,H11
S614126,H11
S614127,H11
S614128,H11
S614129,H11
S615121,H6+H11
S615122,H6+H11
S615123,H11
S615124,H11
S615125,H11
S615126,H11
S615127,H11
S615128,H11
S615129,H11
S616120,H6+H11
S616121,H6+H11
S616122,H11
S616123,H11
S616124,H11
S616125,H11
S616126,H11
S616127,H11
S616128,H11
S616129,H11
S617120,H11
S617121,H11
S617122,H11
S617123,H11
S617124,H11
S617125,H11
S617126,H11
S617127,H11
S617128,H11
S617129,H11
S618120,H11
S618121,H11
S618122,H11
S618123,H11
S618124,H11
S618125,H11
S618126,H11
S618127,H11
S618128,H11
S618129,H11
S619120,H11
S619121,H11
S619122,H11
S619123,H11
S619124,H11
S619125,H11
S619126,H11
S619127,H11
S619128,H11
S619129,H11
S6113,H11
S61C,H11
S61D,H11
S61E,H11
S61F,H6+H11
S6211,H6+H11
S620115,H6+H11
S620116,H6+H11
S620117,H11
S620118,H11
S620119,H11
S621114,H6+H11
S621115,H6+H11
S621116,H11
S621117,H11
S621118,H11
S621119,H11
S622114,H6+H11
S622115,H11
S622116,H11
S622117,H11
S622118,H11
S622119,H11
S623114,H6+H11
S623115,H11
S623116,H11
S623117,H11
S623118,H11
S623119,H11
S624114,H6+H11
S624115,H11
S624116,H11
S624117,H11
S624118,H11
S624119,H11
S625114,H6+H11
S625115,H6+H11
S625116,H11
S625117,H11
S625118,H11
S625119,H11
S626115,H6+H11
S626116,H11
S626117,H11
S626118,H11
S626119,H11
S627115,H6+H11
S627116,H6+H11
S627117,H11
S627118,H11
S627119,H11
S628116,H6+H11
S628117,H6+H11
S628118,H11
S628119,H11
S629117,H6+H11
S629118,H11
S629119,H11
S6311,H6+H11
S630117,H6+H11
S630118,H6+H11
S630119,H11
S631118,H6+H11
S631119,H11
S632118,H6+H11
S632119,H6+H11
S633119,H6+H11
S634119,H6+H11
S635119,H6+H11
S638119,H6+H11
S639119,H6+H11
S61G,H6+H11
S6212,H11
S6213,H11
S6312,H6+H11
S630120,H11
S630121,H11
S630122,H11
S630123,H11
S630124,H11
S630125,H11
S630126,H11
S630127,H11
S630128,H11
S630129,H11
S631120,H11
S631121,H11
S631122,H11
S631123,H11
S631124,H11
S631125,H11
S631126,H11
S631127,H11
S631128,H11
S631129,H11
S632120,H11
S632121,H11
S632122,H11
S632123,H11
S632124,H11
S632125,H11
S632126,H11
S632127,H11
S632128,H11
S632129,H11
S633120,H11
S633121,H11
S633122,H11
S633123,H11
S633124,H11
S633125,H11
S633126,H11
S633127,H11
S633128,H11
S633129,H11
S634120,H11
S634121,H11
S634122,H11
S634123,H11
S634124,H11
S634125,H11
S634126,H11
S634127,H11
S634128,H11
S634129,H11
S635120,H6+H11
S635121,H11
S635122,H11
S635123,H11
S635124,H11
S635125,H11
S635126,H11
S635127,H11
S635128,H11
S635129,H11
S636120,H6+H11
S636121,H11
S636122,H11
S636123,H11
S636124,H11
S636125,H11
S636126,H11
S636127,H11
S636128,H11
S636129,H11
S637120,H6+H11
S637121,H11
S637122,H11
S637123,H11
S637124,H11
S637125,H11
S637126,H11
S637127,H11
S637128,H11
S637129,H11
S638120,H6+H11
S638121,H11
S638122,H11
S638123,H11
S638124,H11
S638125,H11
S638126,H11
S638127,H11
S638128,H11
S638129,H11
S639120,H11
S639121,H11
S639122,H11
S639123,H11
S639124,H11
S639125,H11
S639126,H11
S639127,H11
S639128,H11
S639129,H11
S6313,H11
S61H,H11
S61I,H11
S61J,H11
S61K,H6+H11
S6411,H6+H11
S640119,H6+H11
S644119,H6+H11
S645119,H6+H11
S646119,H6+H11
S647119,H6+H11
S648119,H6+H11
S649119,H6+H11
S6511,H6+H11
S650119,H6+H11
S651119,H6+H11
S652119,H6+H11
S653119,H6+H11
S654119,H6+H11
S655119,H6+H11
S656119,H6+H11
S657119,H6+H11
S61L,H6+H11
S6412,H6+H11
S640120,H6+H11
S640121,H11
S640122,H11
S640123,H11
S640124,H11
S640125,H11
S640126,H11
S640127,H11
S640128,H11
S640129,H11
S641120,H6+H11
S641121,H11
S641122,H11
S641123,H11
S641124,H11
S641125,H11
S641126,H11
S641127,H11
S641128,H11
S641129,H11
S642120,H6+H11
S642121,H11
S642122,H11
S642123,H11
S642124,H11
S642125,H11
S642126,H11
S642127,H11
S642128,H11
S642129,H11
S643120,H6+H11
S643121,H11
S643122,H11
S643123,H11
S643124,H11
S643125,H11
S643126,H11
S643127,H11
S643128,H11
S643129,H11
S644120,H6+H11
S644121,H11
S644122,H11
S644123,H11
S644124,H11
S644125,H11
S644126,H11
S644127,H11
S644128,H11
S644129,H11
S645120,H11
S645121,H11
S645122,H11
S645123,H11
S645124,H11
S645125,H11
S645126,H11
S645127,H11
S645128,H11
S645129,H11
S646120,H11
S646121,H11
S646122,H11
S646123,H11
S646124,H11
S646125,H11
S646126,H11
S646127,H11
S646128,H11
S646129,H11
S647120,H11
S647121,H11
S647122,H11
S647123,H11
S647124,H11
S647125,H11
S647126,H11
S647127,H11
S647128,H11
S647129,H11
S648120,H11
S648121,H11
S648122,H11
S648123,H11
S648124,H11
S648125,H11
S648126,H11
S648127,H11
S648128,H11
S648129,H11
S649120,H11
S649121,H11
S649122,H11
S649123,H11
S649124,H11
S649125,H11
S649126,H11
S649127,H11
S649128,H11
S649129,H11
S6413,H11
S6512,H6+H11
S650120,H11
S650121,H11
S650122,H11
S650123,H11
S650124,H11
S650125,H11
S650126,H11
S650127,H11
S650128,H11
S650129,H11
S651120,H11
S651121,H11
S651122,H11
S651123,H11
S651124,H11
S651125,H11
S651126,H11
S651127,H11
S651128,H11
S651129,H11
S652120,H11
S652121,H11
S652122,H11
S652123,H11
S652124,H11
S652125,H11
S652126,H11
S652127,H11
S652128,H11
S652129,H11
S653120,H11
S653121,H11
S653122,H11
S653123,H11
S653124,H11
S653125,H11
S653126,H11
S653127,H11
S653128,H11
S653129,H11
S654120,H11
S654121,H11
S654122,H11
S654123,H11
S654124,H11
S654125,H11
S654126,H11
S654127,H11
S654128,H11
S654129,H11
S655120,H11
S655121,H11
S655122,H11
S655123,H11
S655124,H11
S655125,H11
S655126,H11
S655127,H11
S655128,H11
S655129,H11
S656120,H11
S656121,H11
S656122,H11
S656123,H11
S656124,H11
S656125,H11
S656126,H11
S656127,H11
S656128,H11
S656129,H11
S657120,H6+H11
S657121,H6+H11
S657122,H11
S657123,H11
S657124,H11
S657125,H11
S657126,H11
S657127,H11
S657128,H11
S657129,H11
S658121,H6+H11
S658122,H6+H11
S658123,H6+H11
S658124,H6+H11
S658125,H11
S658126,H11
S658127,H11
S658128,H11
S658129,H11
S659124,H6+H11
S659125,H6+H11
S659126,H6+H11
S659127,H6+H11
S659128,H11
S659129,H11
S6513,H11
S61M,H11
S61N,H11
S61P,H11
S61R,H6+H11
S6612,H6+H11
S660127,H6+H11
S660128,H6+H11
S660129,H11
S661128,H6+H11
S661129,H6+H11
S662129,H6+H11
S6613,H6+H11
S660130,H11
S660131,H11
S660132,H11
S660133,H11
S660134,H11
S660135,H11
S660136,H11
S660137,H11
S660138,H11
S660139,H11
S661130,H11
S661131,H11
S661132,H11
S661133,H11
S661134,H11
S661135,H11
S661136,H11
S661137,H11
S661138,H11
S661139,H11
S662130,H6+H11
S662131,H6+H11
S662132,H11
S662133,H11
S662134,H11
S662135,H11
S662136,H11
S662137,H11
S662138,H11
S662139,H11
S663131,H6+H11
S663132,H6+H11
S663133,H11
S663134,H11
S663135,H11
S663136,H11
S663137,H11
S663138,H11
S663139,H11
S664132,H6+H11
S664133,H6+H11
S664134,H11
S664135,H11
S664136,H11
S664137,H11
S664138,H11
S664139,H11
S665133,H6+H11
S665134,H6+H11
S665135,H11
S665136,H11
S665137,H11
S665138,H11
S665139,H11
S666134,H6+H11
S666135,H6+H11
S666136,H11
S666137,H11
S666138,H11
S666139,H11
S667135,H6+H11
S667136,H11
S667137,H11
S667138,H11
S667139,H11
S668135,H6+H11
S668136,H6+H11
S668137,H11
S668138,H11
S668139,H11
S669136,H6+H11
S669137,H6+H11
S669138,H11
S669139,H11
S6713,H6+H11
S670137,H6+H11
S670138,H11
S670139,H11
S671137,H6+H11
S671138,H11
S671139,H11
S672137,H6+H11
S672138,H11
S672139,H11
S673137,H6+H11
S673138,H6+H11
S673139,H11
S674138,H6+H11
S674139,H11
S675138,H6+H11
S675139,H11
S676138,H6+H11
S676139,H6+H11
S677139,H6+H11
S678139,H6+H11
S61S,H6+H11+H12
S6614,H11
S6615,H11
S6714,H6+H11+H12
S670140,H11
S670141,H11
S670142,H11
S670143,H11
S670144,H11
S670145,H11
S670146,H11
S670147,H11
S670148,H11
S670149,H11
S671140,H11
S671141,H11
S671142,H11
S671143,H11
S671144,H11
S671145,H11
S671146,H11
S671147,H11
S671148,H11
S671149,H11
S672140,H11
S672141,H11
S672142,H11
S672143,H11
S672144,H11
S672145,H11
S672146,H11
S672147,H11
S672148,H11
S672149,H11
S673140,H11
S673141,H11
S673142,H11
S673143,H11
S673144,H11
S673145,H11
S673146,H11
S673147,H11
S673148,H11
S673149,H11
S674140,H11
S674141,H11
S674142,H11
S674143,H11
S674144,H11
S674145,H11
S674146,H11
S674147,H11
S674148,H11
S674149,H11
S675140,H11
S675141,H11
S675142,H11
S675143,H11
S675144,H11
S675145,H11
S675146,H11
S675147,H11
S675148,H11
S675149,H11
S676140,H11
S676141,H11
S676142,H11
S676143,H11
S676144,H11
S676145,H11
S676146,H11
S676147,H11
S676148,H11
S676149,H11
S677140,H11
S677141,H11
S677142,H11
S677143,H11
S677144,H11
S677145,H11
S677146,H11
S677147,H11
S677148,H11
S677149,H11
S678140,H6+H11
S678141,H11
S678142,H11
S678143,H11
S678144,H11
S678145,H11
S678146,H11
S678147,H11
S678148,H11
S678149,H11
S679140,H6+H11
S679141,H11
S679142,H11
S679143,H11
S679144,H11
S679145,H11
S679146,H11
S679147,H11
S679148,H11
S679149,H11+H12
S6715,H11+H12
S670150,H11
S670151,H11
S670152,H11
S670153,H11
S670154,H11
S670155,H11
S670156,H11
S670157,H11
S670158,H11
S670159,H11
S671150,H11
S671151,H11
S671152,H11
S671153,H11
S671154,H11
S671155,H11
S671156,H11
S671157,H11
S671158,H11
S671159,H11
S672150,H11
S672151,H11
S672152,H11
S672153,H11
S672154,H11
S672155,H11
S672156,H11
S672157,H11
S672158,H11
S672159,H11+H12
S673150,H11
S673151,H11
S673152,H11
S673153,H11
S673154,H11
S673155,H11
S673156,H11
S673157,H11
S673158,H11+H12
S673159,H11+H12
S674150,H11
S674151,H11
S674152,H11
S674153,H11
S674154,H11
S674155,H11
S674156,H11+H12
S674157,H11+H12
S674158,H11+H12
S675150,H11
S675151,H11
S675152,H11
S675153,H11
S675154,H11
S675155,H11+H12
S675156,H11+H12
S676150,H11
S676151,H11
S676152,H11
S676153,H11+H12
S676154,H11+H12
S676155,H11+H12
S677150,H11
S677151,H11
S677152,H11+H12
S677153,H11+H12
S678150,H11
S678151,H11+H12
S678152,H11+H12
S679150,H11+H12
S679151,H11+H12
S61T,H11+H12
S6616,H11
S6617,H11
S6716,H11+H12
S670160,H11
S670161,H11
S670162,H11
S670163,H11+H12
S670164,H11+H12
S670165,H11+H12
S670166,H11
S670167,H11
S670168,H11
S670169,H11
S671160,H11
S671161,H11+H12
S671162,H11+H12
S671163,H11+H12
S671165,H11+H12
S671166,H11+H12
S671167,H11+H12
S671168,H11
S671169,H11
S672160,H11+H12
S672161,H11+H12
S672167,H11+H12
S672168,H11+H12
S672169,H11
S673168,H11+H12
S673169,H11+H12
S674169,H11+H12
S6717,H11+H12
S670170,H11
S670171,H11
S670172,H11
S670173,H11
S670174,H11
S670175,H11
S670176,H11
S670177,H11
S670178,H11
S670179,H11
S671170,H11
S671171,H11
S671172,H11
S671173,H11
S671174,H11
S671175,H11
S671176,H11
S671177,H11
S671178,H11
S671179,H11
S672170,H11
S672171,H11
S672172,H11
S672173,H11
S672174,H11
S672175,H11
S672176,H11
S672177,H11
S672178,H11
S672179,H11
S673170,H11
S673171,H11
S673172,H11
S673173,H11
S673174,H11
S673175,H11
S673176,H11
S673177,H11
S673178,H11
S673179,H11
S674170,H11+H12
S674171,H11
S674172,H11
S674173,H11
S674174,H11
S674175,H11
S674176,H11
S674177,H11
S674178,H11
S674179,H11
S675170,H11+H12
S675171,H11+H12
S675172,H11
S675173,H11
S675174,H11
S675175,H11
S675176,H11
S675177,H11
S675178,H11
S675179,H11
S676171,H11+H12
S676172,H11+H12
S676173,H11+H12
S676174,H11
S676175,H11
S676176,H11
S676177,H11
S676178,H11
S676179,H11
S677173,H11+H12
S677174,H11+H12
S677175,H11+H12
S677176,H11
S677177,H11
S677178,H11
S677179,H11
S678175,H11+H12
S678176,H11+H12
S678177,H11+H12
S678178,H11+H12
S678179,H11+H12
S61U,H11+H12
S6618,H11
S6619,H11
S6718,H11+H12
S670180,H11
S670181,H11
S670182,H11
S670183,H11
S670184,H11
S670185,H11
S670186,H11
S670187,H11
S670188,H11
S670189,H11
S671180,H11
S671181,H11
S671182,H11
S671183,H11
S671184,H11
S671185,H11
S671186,H11
S671187,H11
S671188,H11
S671189,H11
S672180,H11
S672181,H11
S672182,H11
S672183,H11
S672184,H11
S672185,H11
S672186,H11
S672187,H11
S672188,H11
S672189,H11
S673180,H11
S673181,H11
S673182,H11
S673183,H11
S673184,H11
S673185,H11
S673186,H11
S673187,H11
S673188,H11
S673189,H11
S674180,H11
S674181,H11
S674182,H11
S674183,H11
S674184,H11
S674185,H11
S674186,H11
S674187,H11
S674188,H11
S674189,H11
S675180,H11
S675181,H11
S675182,H11
S675183,H11
S675184,H11
S675185,H11
S675186,H11
S675187,H11
S675188,H11
S675189,H11
S676180,H11
S676181,H11
S676182,H11
S676183,H11
S676184,H11
S676185,H11
S676186,H11
S676187,H11
S676188,H11
S676189,H11
S677180,H11
S677181,H11
S677182,H11
S677183,H11
S677184,H11
S677185,H11
S677186,H11
S677187,H11
S677188,H11
S677189,H11
S678180,H11+H12
S678181,H11
S678182,H11
S678183,H11
S678184,H11
S678185,H11
S678186,H11
S678187,H11
S678188,H11
S678189,H11
S679180,H11+H12
S679181,H11+H12
S679182,H11+H12
S679183,H11+H12
S679184,H11
S679185,H11
S679186,H11
S679187,H11
S679188,H11
S679189,H11
S6719,H11
S61X,H6+H11+H12
S6814,H6+H11+H12
S680140,H6+H11
S680141,H11
S680142,H11
S680143,H11
S680144,H11
S680145,H11
S680146,H11
S680147,H11+H12
S680148,H11+H12
S680149,H11+H12
S681140,H6+H11
S681141,H6+H11
S681142,H11
S681143,H11
S681144,H11
S681145,H11+H12
S681146,H11+H12
S681147,H11+H12
S682141,H6+H11
S682142,H6+H11+H12
S682143,H11+H12
S682144,H11+H12
S682145,H11+H12
S61Z,H11+H12
S6818,H11+H12
S680183,H11+H12
S680184,H11+H12
S680185,H11
S680186,H11
S680187,H11
S680188,H11
S680189,H11
S681184,H11+H12
S681185,H11+H12
S681186,H11
S681187,H11
S681188,H11
S681189,H11
S682185,H11+H12
S682186,H11+H12
S682187,H11
S682188,H11
S682189,H11
S683186,H11+H12
S683187,H11
S683188,H11
S683189,H11
S684186,H11+H12
S684187,H11+H12
S684188,H11
S684189,H11
S685187,H11+H12
S685188,H11
S685189,H11
S686187,H11+H12
S686188,H11+H12
S686189,H11
S687188,H11+H12
S687189,H11
S688188,H11+H12
S688189,H11+H12
S689189,H11+H12
S6819,H11+H12
S680190,H11
S680191,H11
S680192,H11
S680193,H11
S680194,H11
S680195,H11
S680196,H11
S680197,H11
S680198,H11
S680199,H11
S681190,H11
S681191,H11
S681192,H11
S681193,H11
S681194,H11
S681195,H11
S681196,H11
S681197,H11
S681198,H11
S681199,H11
S682190,H11
S682191,H11
S682192,H11
S682193,H11
S682194,H11
S682195,H11
S682196,H11
S682197,H11
S682198,H11
S682199,H11
S683190,H11
S683191,H11
S683192,H11
S683193,H11
S683194,H11
S683195,H11
S683196,H11
S683197,H11
S683198,H11
S683199,H11
S684190,H11
S684191,H11
S684192,H11
S684193,H11
S684194,H11
S684195,H11
S684196,H11
S684197,H11
S684198,H11
S684199,H11
S685190,H11
S685191,H11
S685192,H11
S685193,H11
S685194,H11
S685195,H11
S685196,H11
S685197,H11
S685198,H11
S685199,H11
S686190,H11
S686191,H11
S686192,H11
S686193,H11
S686194,H11
S686195,H11
S686196,H11
S686197,H11
S686198,H11
S686199,H11
S687190,H11
S687191,H11
S687192,H11
S687193,H11
S687194,H11
S687195,H11
S687196,H11
S687197,H11
S687198,H11
S687199,H11
S688190,H11
S688191,H11
S688192,H11
S688193,H11
S688194,H11
S688195,H11
S688196,H11
S688197,H11
S688198,H11
S688199,H11+H12
S689190,H11
S689191,H11
S689192,H11
S689193,H11
S689194,H11
S689195,H11
S689196,H11
S689197,H11
S689198,H11+H12
S689199,H11+H12
S6918,H11+H12
S690189,H11+H12
S6919,H11+H12
S690190,H11+H12
S690191,H11+H12
S690192,H11
S690193,H11
S690194,H11
S690195,H11
S690196,H11
S690197,H11+H12
S690198,H11+H12
S691191,H11+H12
S691192,H11+H12
S691193,H11+H12
S691194,H11+H12
S691195,H11+H12
S691196,H11+H12
S691197,H11+H12
S62,H11+H12
S62SW,H11
S62NW,H11
S62SE,H11+H12
S62NE,H11
S62A,H11
S62B,H11
S62C,H11
S62D,H11
S62E,H11
S62F,H11
S62G,H11
S62H,H11
S62I,H11
S62J,H11
S62K,H11
S62L,H11
S62M,H11
S62N,H11
S62P,H11
S62Q,H11
S62R,H11
S62S,H11
S62T,H11
S62U,H11
S62V,H11+H12
S6820,H11+H12
S680200,H11
S680201,H11
S680202,H11
S680203,H11
S680204,H11
S680205,H11
S680206,H11
S680207,H11
S680208,H11
S680209,H11
S681200,H11
S681201,H11
S681202,H11
S681203,H11
S681204,H11
S681205,H11
S681206,H11
S681207,H11
S681208,H11
S681209,H11
S682200,H11
S682201,H11
S682202,H11
S682203,H11
S682204,H11
S682205,H11
S682206,H11
S682207,H11
S682208,H11
S682209,H11
S683200,H11
S683201,H11
S683202,H11
S683203,H11
S683204,H11
S683205,H11
S683206,H11
S683207,H11
S683208,H11
S683209,H11
S684200,H11
S684201,H11
S684202,H11
S684203,H11
S684204,H11
S684205,H11
S684206,H11
S684207,H11
S684208,H11
S684209,H11
S685200,H11
S685201,H11
