M,H0+H9+H10+H15+H16+H17+H18+H24+H25+H26+H27+H28+H29
G267151,H28
G267152,H28
G267153,H28
G267154,H28
G267155,H28
G267156,H28
G267157,H28
G267158,H28
G267159,H28
G268150,H28
G268151,H28
G268152,H28
G268153,H28
G268154,H28
G268155,H28
G268156,H28
G268157,H28
G268158,H28
G268159,H28
G269150,H28
G269151,H28
G269152,H28
G269153,H28
G269154,H28
G269155,H28
G269156,H28
G269157,H28
G269158,H28
G269159,H28
G2714,H26+H28
G270140,H28
G270141,H28
G270142,H28
G270143,H28
G270144,H28
G270145,H28
G270146,H28
G270147,H28
G270148,H28
G270149,H28
G271140,H28
G271141,H28
G271142,H28
G271143,H28
G271144,H28
G271145,H28
G271146,H28
G271147,H28
G271148,H28
G271149,H28
G272140,H28
G272141,H28
G272142,H28
G272143,H28
G272144,H28
G272145,H28
G272146,H28
G272147,H28
G272148,H28
G272149,H28
G273140,H28
G273141,H28
G273142,H28
G273143,H28
G273144,H28
G273145,H28
G273146,H28
G273147,H28
G273148,H28
G273149,H28
G274140,H28
G274141,H28
G274142,H28
G274143,H28
G274144,H28
G274145,H28
G274146,H28
G274147,H28
G274148,H28
G274149,H28
G275140,H28
G275141,H28
G275142,H28
G275143,H28
G275144,H28
G275145,H28
G275146,H28
G275147,H28
G275148,H28
G275149,H28
G276140,H28
G276141,H28
G276142,H28
G276143,H28
G276144,H28
G276145,H28
G276146,H28
G276147,H28
G276148,H28
G276149,H28
G277140,H28
G277141,H28
G277142,H28
G277143,H28
G277144,H28
G277145,H28
G277146,H28
G277147,H28
G277148,H28
G277149,H28
G278140,H26+H28
G278141,H28
G278142,H28
G278143,H28
G278144,H28
G278145,H28
G278146,H28
G278147,H28
G278148,H28
G278149,H28
G279140,H26+H28
G279141,H26+H28
G279142,H28
G279143,H28
G279144,H28
G279145,H28
G279146,H28
G279147,H28
G279148,H28
G279149,H28
G2715,H28
G21T,H28
G21U,H28
G21X,H26+H28
G2814,H26+H28
G280141,H26+H28
G280142,H28
G280143,H28
G280144,H28
G280145,H28
G280146,H28
G280147,H28
G280148,H28
G280149,H28
G281141,H26+H28
G281142,H26+H28
G281143,H28
G281144,H28
G281145,H28
G281146,H28
G281147,H28
G281148,H28
G281149,H28
G282142,H26+H28
G282143,H26+H28
G282144,H28
G282145,H28
G282146,H28
G282147,H28
G282148,H28
G282149,H28
G283143,H26+H28
G283144,H26+H28
G283145,H26+H28
G283146,H28
G283147,H28
G283148,H28
G283149,H28
G284145,H26+H28
G284146,H26+H28
G284147,H26+H28
G284148,H26+H28
G284149,H26+H28
G2815,H26+H28
G280150,H28
G280151,H28
G280152,H28
G280153,H28
G280154,H28
G280155,H28
G280156,H28
G280157,H28
G280158,H28
G280159,H28
G281150,H28
G281151,H28
G281152,H28
G281153,H28
G281154,H28
G281155,H28
G281156,H28
G281157,H28
G281158,H28
G281159,H28
G282150,H28
G282151,H28
G282152,H28
G282153,H28
G282154,H28
G282155,H28
G282156,H28
G282157,H28
G282158,H28
G282159,H28
G283150,H26+H28
G283151,H26+H28
G283152,H26+H28
G283153,H28
G283154,H28
G283155,H28
G283156,H26+H28
G283157,H26+H28
G283158,H28
G283159,H28
G284150,H26+H28
G284152,H26+H28
G284153,H26+H28
G284154,H26+H28
G284155,H26+H28
G284156,H26+H28
G284157,H26+H28
G284158,H26+H28
G284159,H28
G285158,H26+H28
G285159,H28
G286158,H26+H28
G286159,H26+H28
G287159,H26+H28
G21Y,H26+H28
G2816,H26+H28
G280160,H28
G280161,H28
G280162,H28
G280163,H28
G280164,H28
G280165,H28
G280166,H28
G280167,H28
G280168,H28
G280169,H28
G281160,H28
G281161,H28
G281162,H28
G281163,H28
G281164,H28
G281165,H28
G281166,H28
G281167,H28
G281168,H28
G281169,H28
G282160,H28
G282161,H28
G282162,H28
G282163,H28
G282164,H28
G282165,H28
G282166,H28
G282167,H28
G282168,H28
G282169,H28
G283160,H28
G283161,H28
G283162,H28
G283163,H28
G283164,H28
G283165,H28
G283166,H28
G283167,H28
G283168,H28
G283169,H28
G284160,H28
G284161,H28
G284162,H28
G284163,H28
G284164,H28
G284165,H28
G284166,H28
G284167,H28
G284168,H28
G284169,H28
G285160,H28
G285161,H28
G285162,H28
G285163,H28
G285164,H28
G285165,H28
G285166,H28
G285167,H28
G285168,H28
G285169,H28
G286160,H28
G286161,H28
G286162,H28
G286163,H26+H28
G286164,H26+H28
G286165,H28
G286166,H26+H28
G286167,H28
G286168,H28
G286169,H28
G287160,H26+H28
G287161,H28
G287162,H28
G287163,H26+H28
G287164,H26+H28
G287165,H26+H28
G287166,H26+H28
G287167,H28
G287168,H28
G287169,H28
G288160,H26+H28
G288161,H28
G288162,H26+H28
G288163,H26+H28
G288166,H26+H28
G288167,H26+H28
G288168,H28
G288169,H28
G289160,H26+H28
G289161,H26+H28
G289162,H26+H28
G289167,H26+H28
G289168,H26+H28
G289169,H28
G2817,H28
G2916,H26+H28
G290168,H26+H28
G290169,H26+H28
G291169,H26+H28
G292169,H26+H28
G2917,H26+H28
G290170,H28
G290171,H28
G290172,H28
G290173,H28
G290174,H28
G290175,H28
G290176,H28
G290177,H28
G290178,H28
G290179,H28
G291170,H28
G291171,H28
G291172,H28
G291173,H28
G291174,H28
G291175,H28
G291176,H28
G291177,H28
G291178,H28
G291179,H28
G292170,H26+H28
G292171,H28
G292172,H28
G292173,H28
G292174,H28
G292175,H28
G292176,H28
G292177,H28
G292178,H28
G292179,H28
G293170,H26+H28
G293171,H28
G293172,H28
G293173,H28
G293174,H28
G293175,H26+H28
G293176,H28
G293177,H28
G293178,H26+H28
G293179,H26+H28
G294170,H26+H28
G294171,H26+H28
G294172,H28
G294173,H26+H28
G294174,H26+H28
G294175,H26+H28
G294176,H26+H28
G294177,H26+H28
G294178,H26+H28
G294179,H26+H28
G295171,H26+H28
G295172,H26+H28
G295173,H26+H28
G21Z,H26+H28
G2818,H26+H28
G280180,H28
G280181,H28
G280182,H28
G280183,H28
G280184,H28
G280185,H28
G280186,H28
G280187,H28
G280188,H28
G280189,H28
G281180,H28
G281181,H28
G281182,H28
G281183,H28
G281184,H28
G281185,H28
G281186,H28
G281187,H28
G281188,H28
G281189,H28
G282180,H28
G282181,H28
G282182,H28
G282183,H28
G282184,H28
G282185,H28
G282186,H28
G282187,H28
G282188,H28
G282189,H28
G283180,H28
G283181,H28
G283182,H28
G283183,H28
G283184,H28
G283185,H28
G283186,H28
G283187,H28
G283188,H28
G283189,H28
G284180,H28
G284181,H28
G284182,H28
G284183,H28
G284184,H28
G284185,H28
G284186,H28
G284187,H28
G284188,H28
G284189,H28
G285180,H28
G285181,H28
G285182,H28
G285183,H28
G285184,H28
G285185,H28
G285186,H28
G285187,H28
G285188,H28
G285189,H28
G286180,H28
G286181,H28
G286182,H28
G286183,H28
G286184,H28
G286185,H28
G286186,H28
G286187,H26+H28
G286188,H26+H28
G286189,H26+H28
G287180,H28
G287181,H28
G287182,H28
G287183,H28
G287184,H28
G287185,H28
G287186,H26+H28
G287187,H26+H28
G287188,H26+H28
G287189,H26+H28
G288180,H28
G288181,H26+H28
G288182,H26+H28
G288183,H26+H28
G288184,H28
G288185,H26+H28
G288186,H26+H28
G289180,H28
G289181,H26+H28
G289183,H26+H28
G289184,H26+H28
G289185,H26+H28
G2819,H26+H28
G280190,H28
G280191,H28
G280192,H28
G280193,H28
G280194,H28
G280195,H28
G280196,H28
G280197,H28
G280198,H28
G280199,H28
G281190,H28
G281191,H28
G281192,H28
G281193,H28
G281194,H28
G281195,H28
G281196,H28
G281197,H28
G281198,H28
G281199,H28
G282190,H28
G282191,H28
G282192,H28
G282193,H28
G282194,H28
G282195,H28
G282196,H28
G282197,H28
G282198,H28
G282199,H28
G283190,H28
G283191,H28
G283192,H28
G283193,H28
G283194,H28
G283195,H28
G283196,H28
G283197,H28
G283198,H28
G283199,H28
G284190,H28
G284191,H28
G284192,H28
G284193,H28
G284194,H28
G284195,H28
G284196,H28
G284197,H28
G284198,H28
G284199,H28
G285190,H28
G285191,H26+H28
G285192,H26+H28
G285193,H28
G285194,H28
G285195,H28
G285196,H28
G285197,H28
G285198,H28
G285199,H28
G286190,H26+H28
G286191,H26+H28
G286192,H26+H28
G286193,H26+H28
G286194,H28
G286195,H28
G286196,H28
G286197,H28
G286198,H28
G286199,H28
G287193,H26+H28
G287194,H26+H28
G287195,H26+H28
G287196,H28
G287197,H28
G287198,H28
G287199,H28
G288194,H26+H28
G288195,H26+H28
G288196,H26+H28
G288197,H26+H28
G288198,H28
G288199,H28
G289197,H26+H28
G289198,H26+H28
G289199,H28
G2918,H26+H28
G290180,H28
G290181,H26+H28
G291180,H28
G291181,H26+H28
G292180,H28
G292181,H26+H28
G292182,H26+H28
G293180,H28
G293181,H28
G293182,H26+H28
G294180,H26+H28
G294181,H26+H28
G294182,H26+H28
G2919,H26+H28
G290198,H26+H28
G290199,H26+H28
G22,H0+H26+H27+H28
G22SE,H0+H26+H27+H28
G22NE,H0+H27+H28
G22K,H27+H28
G2520,H27+H28
G253200,H27+H28
G253201,H27+H28
G253202,H27+H28
G253203,H27+H28
G254200,H28
G254201,H28
G254202,H28
G254203,H27+H28
G254204,H27+H28
G254205,H27+H28
G255200,H28
G255201,H28
G255202,H28
G255203,H28
G255204,H28
G255205,H27+H28
G255206,H27+H28
G255207,H27+H28
G255208,H27+H28
G255209,H27+H28
G256200,H28
G256201,H28
G256202,H28
G256203,H28
G256204,H28
G256205,H28
G256206,H28
G256207,H28
G256208,H28
G256209,H28
G257200,H28
G257201,H28
G257202,H28
G257203,H28
G257204,H28
G257205,H28
G257206,H28
G257207,H28
G257208,H28
G257209,H28
G258200,H28
G258201,H28
G258202,H28
G258203,H28
G258204,H28
G258205,H28
G258206,H28
G258207,H28
G258208,H28
G258209,H28
G259200,H28
G259201,H28
G259202,H28
G259203,H28
G259204,H28
G259205,H28
G259206,H28
G259207,H28
G259208,H28
G259209,H28
G2521,H27+H28
G255210,H27+H28
G255219,H27+H28
G256210,H27+H28
G256211,H27+H28
G256212,H27+H28
G256213,H27+H28
G256214,H27+H28
G256215,H27+H28
G256216,H27+H28
G256217,H27+H28
G256218,H27+H28
G256219,H27+H28
G257210,H28
G257211,H28
G257212,H28
G257213,H28
G257214,H28
G257215,H28
G257216,H28
G257217,H28
G257218,H28
G257219,H28
G258210,H28
G258211,H28
G258212,H28
G258213,H28
G258214,H28
G258215,H28
G258216,H28
G258217,H28
G258218,H28
G258219,H28
G259210,H28
G259211,H28
G259212,H28
G259213,H28
G259214,H28
G259215,H28
G259216,H28
G259217,H28
G259218,H28
G259219,H28
G22L,H27+H28
G2522,H27+H28
G255220,H27+H28
G255221,H27+H28
G255222,H27+H28
G255225,H27+H28
G255226,H27+H28
G255227,H27+H28
G255228,H27+H28
G255229,H27+H28
G256220,H28
G256221,H28
G256222,H27+H28
G256223,H27+H28
G256224,H27+H28
G256225,H27+H28
G256226,H28
G256227,H28
G256228,H28
G256229,H28
G257220,H28
G257221,H28
G257222,H28
G257223,H28
G257224,H28
G257225,H28
G257226,H28
G257227,H28
G257228,H28
G257229,H28
G258220,H28
G258221,H28
G258222,H28
G258223,H28
G258224,H28
G258225,H28
G258226,H28
G258227,H28
G258228,H28
G258229,H28
G259220,H28
G259221,H28
G259222,H28
G259223,H28
G259224,H28
G259225,H28
G259226,H28
G259227,H28
G259228,H28
G259229,H28
G2523,H27+H28
G255230,H27+H28
G255231,H27+H28
G255232,H27+H28
G255233,H27+H28
G255234,H27+H28
G255235,H27+H28
G256230,H28
G256231,H28
G256232,H28
G256233,H28
G256234,H28
G256235,H27+H28
G256236,H27+H28
G256237,H27+H28
G256238,H27+H28
G256239,H27+H28
G257230,H28
G257231,H28
G257232,H28
G257233,H28
G257234,H28
G257235,H28
G257236,H28
G257237,H28
G257238,H28
G257239,H28
G258230,H28
G258231,H28
G258232,H28
G258233,H28
G258234,H28
G258235,H28
G258236,H28
G258237,H28
G258238,H28
G258239,H28
G259230,H28
G259231,H28
G259232,H28
G259233,H28
G259234,H28
G259235,H28
G259236,H28
G259237,H28
G259238,H28
G259239,H28
G22M,H0+H27+H28
G2524,H0+H27+H28
G256240,H27+H28
G256241,H27+H28
G256242,H0+H27+H28
G257240,H28
G257241,H28
G257242,H0+H28
G258240,H28
G258241,H28
G258242,H0+H28
G259240,H28
G259241,H28
G259242,H0+H28
G259243,H0+H28
G259244,H0+H28
G259245,H0+H28
G259246,H0+H28
G259247,H0+H28
G2525,H0+H27+H28
G258257,H0+H28
G258258,H0+H28
G258259,H0+H28
G259251,H0+H28
G259252,H0+H28
G259255,H0+H28
G259256,H0+H28
G259257,H0+H28
G259258,H28
G259259,H28
G22N,H0+H27+H28
G2526,H0+H27+H28
G258260,H0+H28
G258261,H0+H28
G259260,H28
G259261,H0+H28
G22P,H0+H27+H28
G2528,H0+H27+H28
G259288,H0+H28
G259289,H0+H28
G2529,H0+H27+H28
G259290,H0+H28
G22Q,H28
G22R,H28
G22S,H0+H28
G2624,H0+H28
G260240,H28
G260241,H28
G260242,H0+H28
G260243,H0+H28
G260244,H28
G260245,H28
G260246,H0+H28
G260247,H0+H28
G260248,H0+H28
G261240,H28
G261241,H28
G261242,H28
G261243,H28
G261244,H28
G261245,H28
G261246,H28
G261247,H28
G261248,H0+H28
G261249,H0+H28
G262240,H28
G262241,H28
G262242,H28
G262243,H28
G262244,H28
G262245,H28
G262246,H28
G262247,H28
G262248,H0+H28
G262249,H0+H28
G263240,H28
G263241,H28
G263242,H28
G263243,H28
G263244,H28
G263245,H28
G263246,H28
G263247,H28
G263248,H28
G263249,H28
G264240,H28
G264241,H28
G264242,H28
G264243,H28
G264244,H28
G264245,H28
G264246,H28
G264247,H28
G264248,H28
G264249,H28
G265240,H28
G265241,H28
G265242,H28
G265243,H28
G265244,H28
G265245,H28
G265246,H28
G265247,H28
G265248,H28
G265249,H28
G266240,H28
G266241,H28
G266242,H28
G266243,H28
G266244,H28
G266245,H28
G266246,H28
G266247,H28
G266248,H28
G266249,H28
G267240,H28
G267241,H28
G267242,H28
G267243,H28
G267244,H28
G267245,H28
G267246,H28
G267247,H28
G267248,H28
G267249,H28
G268240,H28
G268241,H28
G268242,H28
G268243,H28
G268244,H28
G268245,H28
G268246,H28
G268247,H28
G268248,H28
G268249,H28
G269240,H28
G269241,H28
G269242,H28
G269243,H28
G269244,H28
G269245,H28
G269246,H28
G269247,H28
G269248,H28
G269249,H28
G2625,H0+H28
G260250,H0+H28
G260251,H0+H28
G260252,H0+H28
G260253,H0+H28
G260254,H0+H28
G260255,H0+H28
G260256,H28
G260257,H28
G260258,H28
G260259,H28
G261250,H0+H28
G261251,H28
G261252,H0+H28
G261253,H0+H28
G261254,H0+H28
G261255,H28
G261256,H28
G261257,H28
G261258,H28
G261259,H28
G262250,H28
G262251,H28
G262252,H28
G262253,H28
G262254,H28
G262255,H28
G262256,H28
G262257,H28
G262258,H28
G262259,H28
G263250,H28
G263251,H28
G263252,H28
G263253,H28
G263254,H28
G263255,H28
G263256,H28
G263257,H28
G263258,H28
G263259,H28
G264250,H28
G264251,H28
G264252,H28
G264253,H28
G264254,H28
G264255,H28
G264256,H28
G264257,H28
G264258,H28
G264259,H28
G265250,H28
G265251,H28
G265252,H28
G265253,H28
G265254,H28
G265255,H28
G265256,H28
G265257,H28
G265258,H28
G265259,H28
G266250,H28
G266251,H28
G266252,H28
G266253,H28
G266254,H28
G266255,H28
G266256,H28
G266257,H28
G266258,H28
G266259,H28
G267250,H28
G267251,H28
G267252,H28
G267253,H28
G267254,H28
G267255,H28
G267256,H28
G267257,H28
G267258,H28
G267259,H28
G268250,H28
G268251,H28
G268252,H28
G268253,H28
G268254,H28
G268255,H28
G268256,H28
G268257,H28
G268258,H28
G268259,H28
G269250,H28
G269251,H28
G269252,H28
G269253,H28
G269254,H28
G269255,H28
G269256,H28
G269257,H28
G269258,H28
G269259,H28
G2724,H28
G2725,H28
G22T,H0+H28
G2626,H0+H28
G260260,H28
G260261,H0+H28
G260262,H0+H28
G260263,H0+H28
G261260,H28
G261261,H28
G261262,H0+H28
G262260,H28
G262261,H28
G262262,H0+H28
G262263,H0+H28
G263260,H28
G263261,H28
G263262,H28
G263263,H0+H28
G264260,H28
G264261,H28
G264262,H28
G264263,H0+H28
G264264,H0+H28
G265260,H28
G265261,H28
G265262,H28
G265263,H28
G265264,H0+H28
G265265,H0+H28
G265266,H0+H28
G265267,H0+H28
G265268,H0+H28
G265269,H0+H28
G266260,H28
G266261,H28
G266262,H28
G266263,H28
G266264,H0+H28
G266265,H0+H28
G266266,H28
G266267,H28
G266268,H28
G266269,H28
G267260,H28
G267261,H28
G267262,H28
G267263,H28
G267264,H28
G267265,H28
G267266,H28
G267267,H28
G267268,H28
G267269,H28
G268260,H28
G268261,H28
G268262,H28
G268263,H28
G268264,H28
G268265,H28
G268266,H28
G268267,H28
G268268,H28
G268269,H28
G269260,H28
G269261,H28
G269262,H28
G269263,H28
G269264,H28
G269265,H28
G269266,H28
G269267,H28
G269268,H28
G269269,H28
G2627,H0+H28
G264276,H0+H28
G264277,H0+H28
G264278,H0+H28
G264279,H0+H28
G265270,H0+H28
G265271,H0+H28
G265272,H0+H28
G265274,H0+H28
G265275,H0+H28
G265276,H0+H28
G265277,H28
G265278,H28
G265279,H28
G266270,H28
G266271,H28
G266272,H0+H28
G266273,H0+H28
G266274,H0+H28
G266275,H28
G266276,H28
G266277,H28
G266278,H28
G266279,H28
G267270,H28
G267271,H28
G267272,H28
G267273,H28
G267274,H28
G267275,H28
G267276,H28
G267277,H28
G267278,H28
G267279,H28
G268270,H28
G268271,H28
G268272,H28
G268273,H28
G268274,H28
G268275,H28
G268276,H28
G268277,H28
G268278,H28
G268279,H28
G269270,H28
G269271,H28
G269272,H28
G269273,H28
G269274,H28
G269275,H28
G269276,H28
G269277,H28
G269278,H28
G269279,H28
G2726,H28
G2727,H28
G22U,H0+H28
G2628,H0+H28
G260288,H0+H28
G260289,H28
G261288,H0+H28
G261289,H28
G262288,H0+H28
G262289,H28
G263288,H0+H28
G263289,H28
G264280,H0+H28
G264287,H0+H28
G264288,H0+H28
G264289,H28
G265280,H0+H28
G265281,H0+H28
G265287,H0+H28
G265288,H28
G265289,H28
G266280,H28
G266281,H0+H28
G266286,H0+H28
G266287,H0+H28
G266288,H28
G266289,H28
G267280,H28
G267281,H0+H28
G267282,H0+H28
G267286,H0+H28
G267287,H0+H28
G267288,H28
G267289,H28
G268280,H28
G268281,H28
G268282,H0+H28
G268283,H0+H28
G268286,H0+H28
G268287,H28
G268288,H28
G268289,H28
G269280,H28
G269281,H28
G269282,H28
G269283,H0+H28
G269284,H0+H28
G269286,H0+H28
G269287,H28
G269288,H28
G269289,H28
G2629,H0+H28
G260290,H0+H28
G260291,H0+H28
G260292,H0+H28
G261290,H28
G261291,H28
G261292,H0+H28
G261293,H0+H28
G262290,H28
G262291,H28
G262292,H28
G262293,H0+H28
G262294,H0+H28
G263290,H28
G263291,H28
G263292,H28
G263293,H28
G263294,H0+H28
G264290,H28
G264291,H28
G264292,H28
G264293,H28
G264294,H0+H28
G264295,H0+H28
G265290,H28
G265291,H28
G265292,H28
G265293,H28
G265294,H28
G265295,H0+H28
G266290,H28
G266291,H28
G266292,H28
G266293,H28
G266294,H28
G266295,H0+H28
G267290,H28
G267291,H28
G267292,H28
G267293,H28
G267294,H28
G267295,H0+H28
G268290,H28
G268291,H28
G268292,H28
G268293,H28
G268294,H28
G268295,H0+H28
G269290,H28
G269291,H28
G269292,H28
G269293,H28
G269294,H28
G269295,H0+H28
G269296,H0+H28
G2728,H0+H28
G270280,H28
G270281,H28
G270282,H28
G270283,H0+H28
G270286,H0+H28
G270287,H28
G270288,H28
G270289,H28
G271280,H28
G271281,H28
G271282,H0+H28
G271283,H0+H28
G271285,H0+H28
G271286,H0+H28
G271287,H28
G271288,H28
G271289,H28
G272280,H28
G272281,H28
G272282,H28
G272283,H0+H28
G272285,H0+H28
G272286,H28
G272287,H28
G272288,H28
G272289,H28
G273280,H28
G273281,H28
G273282,H28
G273283,H0+H28
G273284,H0+H28
G273285,H0+H28
G273286,H28
G273287,H28
G273288,H28
G273289,H28
G274280,H28
G274281,H28
G274282,H28
G274283,H28
G274284,H0+H28
G274285,H0+H28
G274286,H28
G274287,H28
G274288,H28
G274289,H28
G275280,H28
G275281,H28
G275282,H28
G275283,H28
G275284,H28
G275285,H0+H28
G275286,H0+H28
G275287,H0+H28
G275288,H28
G275289,H28
G276280,H28
G276281,H28
G276282,H28
G276283,H28
G276284,H28
G276285,H28
G276286,H28
G276287,H0+H28
G276288,H0+H28
G276289,H0+H28
G277280,H28
G277281,H28
G277282,H28
G277283,H28
G277284,H28
G277285,H28
G277286,H28
G277287,H28
G277288,H0+H28
G277289,H0+H28
G278280,H28
G278281,H28
G278282,H28
G278283,H28
G278284,H28
G278285,H28
G278286,H28
G278287,H28
G278288,H0+H28
G278289,H28
G279280,H28
G279281,H28
G279282,H28
G279283,H28
G279284,H28
G279285,H28
G279286,H28
G279287,H28
G279288,H0+H28
G279289,H28
G2729,H0+H28
G270290,H28
G270291,H28
G270292,H28
G270293,H28
G270294,H28
G270295,H28
G270296,H0+H28
G271290,H28
G271291,H28
G271292,H28
G271293,H28
G271294,H28
G271295,H28
G271296,H0+H28
G272290,H28
G272291,H28
G272292,H28
G272293,H28
G272294,H28
G272295,H28
G272296,H0+H28
G273290,H28
G273291,H28
G273292,H28
G273293,H28
G273294,H28
G273295,H28
G273296,H0+H28
G274290,H28
G274291,H28
G274292,H28
G274293,H28
G274294,H28
G274295,H28
G274296,H0+H28
G275290,H28
G275291,H28
G275292,H28
G275293,H28
G275294,H28
G275295,H28
G275296,H0+H28
G276290,H28
G276291,H28
G276292,H28
G276293,H28
G276294,H28
G276295,H28
G276296,H0+H28
G277290,H28
G277291,H28
G277292,H28
G277293,H28
G277294,H28
G277295,H28
G277296,H0+H28
G278290,H28
G278291,H28
G278292,H28
G278293,H28
G278294,H28
G278295,H28
G278296,H0+H28
G279290,H28
G279291,H28
G279292,H28
G279293,H28
G279294,H28
G279295,H28
G279296,H0+H28
G279297,H0+H28
G22V,H26+H28
G2820,H28
G2821,H28
G2920,H26+H28
G290200,H26+H28
G290201,H28
G290202,H28
G290203,H28
G290204,H28
G290205,H28
G290206,H28
G290207,H28
G290208,H28
G290209,H28
G291200,H26+H28
