T,H0+H12+H13+H20
S718504,H13
S718505,H13
S718506,H13
S718507,H13
S718508,H13
S718509,H13
S719500,H13
S719501,H13
S719502,H13
S719503,H13
S719504,H13
S719505,H13
S719506,H13
S719507,H13
S719508,H13
S719509,H13
S7151,H13
S75B,H13
S75C,H13
S75D,H13
S75E,H13
S75F,H13
S75G,H13
S75H,H13
S75I,H13
S75J,H13
S75K,H13
S75L,H13
S75M,H13
S75N,H13
S75P,H13
S75Q,H13
S75R,H13
S75S,H13
S75T,H13
S75U,H13
S75V,H13
S75W,H13
S75X,H13
S75Y,H13
S75Z,H13
S76,H13
S77,H13+H14+H19
S77SW,H13+H14
S77NW,H13+H14+H19
S77SE,H13
S77NE,H13+H19
S77A,H13
S77B,H13+H14
S7072,H13
S7073,H13+H14
S700730,H13
S700731,H13
S700732,H13
S700733,H13
S700734,H13
S700735,H13
S700736,H13
S700737,H13
S700738,H13+H14
S701730,H13
S701731,H13
S701732,H13
S701733,H13
S701734,H13
S701735,H13
S701736,H13
S701737,H13
S701738,H13+H14
S702730,H13
S702731,H13
S702732,H13
S702733,H13
S702734,H13
S702735,H13
S702736,H13
S702737,H13
S702738,H13+H14
S703730,H13
S703731,H13
S703732,H13
S703733,H13
S703734,H13
S703735,H13
S703736,H13
S703737,H13
S703738,H13+H14
S703739,H13+H14
S704730,H13
S704731,H13
S704732,H13
S704733,H13
S704734,H13
S704735,H13
S704736,H13
S704737,H13
S704738,H13
S704739,H13
S705730,H13
S705731,H13
S705732,H13
S705733,H13
S705734,H13
S705735,H13
S705736,H13
S705737,H13
S705738,H13
S705739,H13
S706730,H13
S706731,H13
S706732,H13
S706733,H13
S706734,H13
S706735,H13
S706736,H13
S706737,H13
S706738,H13
S706739,H13
S707730,H13
S707731,H13
S707732,H13
S707733,H13
S707734,H13
S707735,H13
S707736,H13
S707737,H13
S707738,H13
S707739,H13
S708730,H13
S708731,H13
S708732,H13
S708733,H13
S708734,H13
S708735,H13
S708736,H13
S708737,H13
S708738,H13
S708739,H13
S709730,H13
S709731,H13
S709732,H13
S709733,H13
S709734,H13
S709735,H13
S709736,H13
S709737,H13
S709738,H13
S709739,H13
S7172,H13
S7173,H13
S77C,H13+H14
S7074,H13+H14
S703740,H13+H14
S704740,H13+H14
S704741,H13+H14
S705740,H13
S705741,H13+H14
S706740,H13
S706741,H13+H14
S706742,H13+H14
S707740,H13
S707741,H13
S707742,H13+H14
S707743,H13+H14
S708740,H13
S708741,H13
S708742,H13
S708743,H13+H14
S708744,H13+H14
S708745,H13+H14
S708746,H13+H14
S709740,H13
S709741,H13
S709742,H13
S709743,H13
S709744,H13
S709745,H13
S709746,H13+H14
S709747,H13+H14
S7174,H13+H14
S710740,H13
S710741,H13
S710742,H13
S710743,H13
S710744,H13
S710745,H13
S710746,H13
S710747,H13+H14
S710748,H13+H14
S711740,H13
S711741,H13
S711742,H13
S711743,H13
S711744,H13
S711745,H13
S711746,H13
S711747,H13
S711748,H13+H14
S711749,H13+H14
S712740,H13
S712741,H13
S712742,H13
S712743,H13
S712744,H13
S712745,H13
S712746,H13
S712747,H13
S712748,H13
S712749,H13+H14
S713740,H13
S713741,H13
S713742,H13
S713743,H13
S713744,H13
S713745,H13
S713746,H13
S713747,H13
S713748,H13
S713749,H13
S714740,H13
S714741,H13
S714742,H13
S714743,H13
S714744,H13
S714745,H13
S714746,H13
S714747,H13
S714748,H13
S714749,H13
S715740,H13
S715741,H13
S715742,H13
S715743,H13
S715744,H13
S715745,H13
S715746,H13
S715747,H13
S715748,H13
S715749,H13
S716740,H13
S716741,H13
S716742,H13
S716743,H13
S716744,H13
S716745,H13
S716746,H13
S716747,H13
S716748,H13
S716749,H13
S717740,H13
S717741,H13
S717742,H13
S717743,H13
S717744,H13
S717745,H13
S717746,H13
S717747,H13
S717748,H13
S717749,H13
S718740,H13
S718741,H13
S718742,H13
S718743,H13
S718744,H13
S718745,H13
S718746,H13
S718747,H13
S718748,H13
S718749,H13
S719740,H13
S719741,H13
S719742,H13
S719743,H13
S719744,H13
S719745,H13
S719746,H13
S719747,H13
S719748,H13
S719749,H13
S7175,H13+H14
S712750,H13+H14
S712751,H13+H14
S713750,H13
S713751,H13+H14
S713752,H13+H14
S714750,H13
S714751,H13
S714752,H13+H14
S714753,H13+H14
S714754,H13+H14
S715750,H13
S715751,H13
S715752,H13
S715753,H13
S715754,H13+H14
S715755,H13+H14
S715756,H13+H14
S716750,H13
S716751,H13
S716752,H13
S716753,H13
S716754,H13
S716755,H13
S716756,H13+H14
S716757,H13+H14
S716758,H13+H14
S716759,H13+H14
S717750,H13
S717751,H13
S717752,H13
S717753,H13
S717754,H13
S717755,H13
S717756,H13
S717757,H13
S717758,H13
S717759,H13
S718750,H13
S718751,H13
S718752,H13
S718753,H13
S718754,H13
S718755,H13
S718756,H13
S718757,H13
S718758,H13
S718759,H13
S719750,H13
S719751,H13
S719752,H13
S719753,H13
S719754,H13
S719755,H13
S719756,H13
S719757,H13
S719758,H13
S719759,H13
S77D,H13+H14
S7176,H13+H14
S716760,H13+H14
S716761,H13+H14
S716762,H13+H14
S716763,H13+H14
S716764,H13+H14
S716765,H13+H14
S716766,H13+H14
S716767,H13+H14
S717760,H13
S717761,H13
S717762,H13
S717763,H13
S717764,H13
S717765,H13
S717766,H13
S717767,H13+H14
S717768,H13+H14
S718760,H13
S718761,H13
S718762,H13
S718763,H13
S718764,H13
S718765,H13
S718766,H13
S718767,H13
S718768,H13+H14
S718769,H13+H14
S719760,H13
S719761,H13
S719762,H13
S719763,H13
S719764,H13
S719765,H13
S719766,H13
S719767,H13
S719768,H13
S719769,H13
S7177,H13+H14
S718770,H13+H14
S718771,H13+H14
S718772,H13+H14
S718773,H13+H14
S719770,H13
S719771,H13
S719772,H13
S719773,H13+H14
S719774,H13+H14
S719775,H13+H14
S719776,H13+H14
S719778,H13+H14
S719779,H13+H14
S77E,H13+H14
S7178,H13+H14
S717784,H13+H14
S717785,H13+H14
S717788,H13+H14
S717789,H13+H14
S718781,H13+H14
S718782,H13+H14
S718783,H13+H14
S718784,H13+H14
S718785,H13+H14
S718786,H13+H14
S718787,H13+H14
S718788,H13+H14
S718789,H13
S719780,H13+H14
S719781,H13+H14
S719782,H13
S719783,H13
S719784,H13
S719785,H13
S719786,H13
S719787,H13
S719788,H13
S719789,H13
S7179,H13+H14
S716791,H13+H14
S716792,H13+H14
S716793,H13+H14
S716794,H13+H14
S716795,H13+H14
S717790,H13+H14
S717791,H13+H14
S717792,H13
S717793,H13
S717794,H13
S717795,H13+H14
S717796,H13+H14
S717797,H13+H14
S717798,H13+H14
S718790,H13
S718791,H13
S718792,H13
S718793,H13
S718794,H13
S718795,H13
S718796,H13
S718797,H13
S718798,H13+H14
S718799,H13+H14
S719790,H13
S719791,H13
S719792,H13
S719793,H13
S719794,H13
S719795,H13
S719796,H13
S719797,H13
S719798,H13
S719799,H13
S77F,H13
S77G,H13
S77H,H13
S77I,H13+H14
S7276,H13
S7277,H13+H14
S720770,H13
S720771,H13
S720772,H13
S720773,H13
S720774,H13
S720775,H13
S720776,H13+H14
S720777,H13+H14
S720778,H13+H14
S720779,H13
S721770,H13
S721771,H13
S721772,H13
S721773,H13
S721774,H13
S721775,H13
S721776,H13
S721777,H13
S721778,H13
S721779,H13
S722770,H13
S722771,H13
S722772,H13
S722773,H13
S722774,H13
S722775,H13
S722776,H13
S722777,H13
S722778,H13
S722779,H13
S723770,H13
S723771,H13
S723772,H13
S723773,H13
S723774,H13
S723775,H13
S723776,H13
S723777,H13
S723778,H13
S723779,H13
S724770,H13
S724771,H13
S724772,H13
S724773,H13
S724774,H13
S724775,H13
S724776,H13
S724777,H13
S724778,H13
S724779,H13
S725770,H13
S725771,H13
S725772,H13
S725773,H13
S725774,H13
S725775,H13
S725776,H13
S725777,H13
S725778,H13
S725779,H13
S726770,H13
S726771,H13
S726772,H13
S726773,H13
S726774,H13
S726775,H13
S726776,H13
S726777,H13
S726778,H13
S726779,H13
S727770,H13
S727771,H13
S727772,H13
S727773,H13
S727774,H13
S727775,H13
S727776,H13
S727777,H13
S727778,H13
S727779,H13
S728770,H13
S728771,H13
S728772,H13
S728773,H13
S728774,H13
S728775,H13
S728776,H13
S728777,H13
S728778,H13
S728779,H13
S729770,H13
S729771,H13
S729772,H13
S729773,H13
S729774,H13
S729775,H13
S729776,H13
S729777,H13
S729778,H13
S729779,H13
S7376,H13
S7377,H13
S77J,H13+H19
S7278,H13
S7279,H13
S7378,H13
S7379,H13+H19
S730790,H13
S730791,H13
S730792,H13
S730793,H13
S730794,H13
S730795,H13
S730796,H13
S730797,H13
S730798,H13
S730799,H13
S731790,H13
S731791,H13
S731792,H13
S731793,H13
S731794,H13
S731795,H13
S731796,H13
S731797,H13
S731798,H13
S731799,H13
S732790,H13
S732791,H13
S732792,H13
S732793,H13
S732794,H13
S732795,H13
S732796,H13
S732797,H13
S732798,H13
S732799,H13
S733790,H13
S733791,H13
S733792,H13
S733793,H13
S733794,H13
S733795,H13
S733796,H13
S733797,H13
S733798,H13
S733799,H13
S734790,H13
S734791,H13
S734792,H13
S734793,H13
S734794,H13
S734795,H13
S734796,H13
S734797,H13
S734798,H13
S734799,H13
S735790,H13
S735791,H13
S735792,H13
S735793,H13
S735794,H13
S735795,H13
S735796,H13
S735797,H13
S735798,H13
S735799,H13
S736790,H13
S736791,H13
S736792,H13
S736793,H13
S736794,H13
S736795,H13
S736796,H13
S736797,H13
S736798,H13
S736799,H13
S737790,H13
S737791,H13
S737792,H13
S737793,H13
S737794,H13
S737795,H13
S737796,H13
S737797,H13
S737798,H13
S737799,H13
S738790,H13
S738791,H13
S738792,H13
S738793,H13
S738794,H13
S738795,H13
S738796,H13
S738797,H13
S738798,H13
S738799,H13
S739790,H13
S739791,H13
S739792,H13
S739793,H13
S739794,H13
S739795,H13
S739796,H13
S739797,H13
S739798,H13
S739799,H13+H19
S77K,H13
S77L,H13
S77M,H13
S77N,H13
S77P,H13+H19
S7478,H13
S7479,H13+H19
S740790,H13
S740791,H13
S740792,H13
S740793,H13
S740794,H13
S740795,H13
S740796,H13
S740797,H13
S740798,H13
S740799,H13+H19
S741790,H13
S741791,H13
S741792,H13
S741793,H13
S741794,H13
S741795,H13
S741796,H13
S741797,H13
S741798,H13
S741799,H13+H19
S742790,H13
S742791,H13
S742792,H13
S742793,H13
S742794,H13
S742795,H13
S742796,H13
S742797,H13
S742798,H13
S742799,H13+H19
S743790,H13
S743791,H13
S743792,H13
S743793,H13
S743794,H13
S743795,H13
S743796,H13
S743797,H13
S743798,H13+H19
S743799,H13+H19
S744790,H13
S744791,H13
S744792,H13
S744793,H13
S744794,H13
S744795,H13
S744796,H13
S744797,H13
S744798,H13+H19
S745790,H13
S745791,H13
S745792,H13
S745793,H13
S745794,H13
S745795,H13
S745796,H13
S745797,H13+H19
S745798,H13+H19
S746790,H13
S746791,H13
S746792,H13
S746793,H13
S746794,H13
S746795,H13
S746796,H13
S746797,H13+H19
S747790,H13
S747791,H13
S747792,H13
S747793,H13
S747794,H13
S747795,H13
S747796,H13+H19
S747797,H13+H19
S748790,H13
S748791,H13
S748792,H13
S748793,H13
S748794,H13
S748795,H13
S748796,H13+H19
S749790,H13
S749791,H13
S749792,H13
S749793,H13
S749794,H13
S749795,H13+H19
S749796,H13+H19
S7578,H13
S7579,H13+H19
S750790,H13
S750791,H13
S750792,H13
S750793,H13
S750794,H13+H19
S750795,H13+H19
S751790,H13
S751791,H13
S751792,H13
S751793,H13+H19
S751794,H13+H19
S752790,H13
S752791,H13
S752792,H13+H19
S752793,H13+H19
S753790,H13
S753791,H13+H19
S753792,H13+H19
S754790,H13+H19
S754791,H13+H19
S755790,H13+H19
S755791,H13+H19
S756790,H13
S756791,H13+H19
S756792,H13+H19
S757790,H13
S757791,H13
S757792,H13+H19
S757793,H13+H19
S757794,H13+H19
S758790,H13
S758791,H13
S758792,H13
S758793,H13
S758794,H13+H19
S759790,H13
S759791,H13
S759792,H13
S759793,H13+H19
S759794,H13+H19
S77Q,H13
S77R,H13
S77S,H13
S77T,H13
S77U,H13+H19
S7678,H13
S7679,H13+H19
S760790,H13
S760791,H13
S760792,H13
S760793,H13
S760794,H13+H19
S761790,H13
S761791,H13
S761792,H13
S761793,H13
S761794,H13+H19
S761795,H13+H19
S761796,H13+H19
S761797,H13+H19
S761798,H13+H19
S761799,H13+H19
S762790,H13
S762791,H13
S762792,H13
S762793,H13
S762794,H13
S762795,H13+H19
S762796,H13+H19
S762797,H13
S762798,H13+H19
S762799,H13
S763790,H13
S763791,H13
S763792,H13
S763793,H13
S763794,H13
S763795,H13
S763796,H13
S763797,H13
S763798,H13
S763799,H13
S764790,H13
S764791,H13
S764792,H13
S764793,H13
S764794,H13
S764795,H13
S764796,H13
S764797,H13
S764798,H13
S764799,H13
S765790,H13
S765791,H13
S765792,H13
S765793,H13
S765794,H13
S765795,H13
S765796,H13
S765797,H13
S765798,H13
S765799,H13
S766790,H13
S766791,H13
S766792,H13
S766793,H13
S766794,H13
S766795,H13
S766796,H13
S766797,H13
S766798,H13
S766799,H13
S767790,H13
S767791,H13
S767792,H13
S767793,H13
S767794,H13
S767795,H13
S767796,H13
S767797,H13
S767798,H13
S767799,H13
S768790,H13
S768791,H13
S768792,H13
S768793,H13
S768794,H13
S768795,H13
S768796,H13
S768797,H13+H19
S768798,H13+H19
S768799,H13+H19
S769790,H13
S769791,H13
S769792,H13
S769793,H13
S769794,H13
S769795,H13
S769796,H13+H19
S769797,H13+H19
S7778,H13
S7779,H13+H19
S770790,H13
S770791,H13
S770792,H13
S770793,H13
S770794,H13+H19
S770795,H13+H19
S770796,H13+H19
S771790,H13
S771791,H13
S771792,H13
S771793,H13
S771794,H13+H19
S772790,H13
S772791,H13
S772792,H13
S772793,H13
S772794,H13+H19
S772795,H13+H19
S773790,H13
S773791,H13
S773792,H13
S773793,H13
S773794,H13
S773795,H13+H19
S774790,H13
S774791,H13
S774792,H13
S774793,H13
S774794,H13
S774795,H13+H19
S775790,H13
S775791,H13
S775792,H13
S775793,H13
S775794,H13+H19
S775795,H13+H19
S776790,H13
S776791,H13
S776792,H13
S776793,H13+H19
S776794,H13+H19
S777790,H13
S777791,H13
S777792,H13
S777793,H13+H19
S777794,H13+H19
S777795,H13+H19
S777796,H13+H19
S778790,H13
S778791,H13
S778792,H13
S778793,H13
S778794,H13
S778795,H13
S778796,H13+H19
S778797,H13+H19
S779790,H13
S779791,H13
S779792,H13
S779793,H13
S779794,H13
S779795,H13
S779796,H13+H19
S77V,H13
S77W,H13
S77X,H13
S77Y,H13
S77Z,H13+H19
S7878,H13
S7879,H13+H19
S780790,H13
S780791,H13
S780792,H13
S780793,H13
S780794,H13
S780795,H13
S780796,H13+H19
S780797,H13+H19
S781790,H13
S781791,H13
S781792,H13
S781793,H13
S781794,H13
S781795,H13
S781796,H13+H19
S781797,H13+H19
S782790,H13
S782791,H13
S782792,H13
S782793,H13
S782794,H13
S782795,H13+H19
S782796,H13+H19
S783790,H13
S783791,H13
S783792,H13
S783793,H13
S783794,H13
S783795,H13
S783796,H13+H19
S784790,H13
S784791,H13
S784792,H13
S784793,H13
S784794,H13
S784795,H13
S784796,H13+H19
S784797,H13+H19
S785790,H13
S785791,H13
S785792,H13
S785793,H13
S785794,H13
S785795,H13
S785796,H13
S785797,H13+H19
S786790,H13
S786791,H13
S786792,H13
S786793,H13
S786794,H13
S786795,H13
S786796,H13
S786797,H13+H19
S786798,H13+H19
S786799,H13+H19
S787790,H13
S787791,H13
S787792,H13
S787793,H13
S787794,H13
S787795,H13
S787796,H13
S787797,H13
S787798,H13
S787799,H13+H19
S788790,H13
S788791,H13
S788792,H13
S788793,H13
S788794,H13
S788795,H13
S788796,H13
S788797,H13
S788798,H13
S788799,H13
S789790,H13
S789791,H13
S789792,H13
S789793,H13
S789794,H13
S789795,H13
S789796,H13
S789797,H13
S789798,H13
S789799,H13
S7978,H13
S7979,H13
S78,H13+H14+H19
S78SW,H13+H14+H19
S78SE,H13+H19
S78A,H13+H14+H19
S7180,H13+H14
S714809,H13+H14
S715808,H13+H14
S715809,H13+H14
S716806,H13+H14
S716807,H13+H14
S716808,H13+H14
S716809,H13
S717801,H13+H14
S717802,H13+H14
S717803,H13+H14
S717804,H13+H14
S717805,H13+H14
S717806,H13+H14
S717807,H13
S717808,H13
S717809,H13
S718800,H13+H14
S718801,H13+H14
S718802,H13
S718803,H13
S718804,H13
S718805,H13
S718806,H13
S718807,H13
S718808,H13
S718809,H13
S719800,H13
S719801,H13
S719802,H13
S719803,H13
S719804,H13
S719805,H13
S719806,H13
S719807,H13
S719808,H13
S719809,H13
S7181,H13+H14+H19
S714810,H13+H14
S714811,H13+H14
S714812,H13+H14
S714813,H13+H14
S714814,H13+H14+H19
S714815,H13+H14+H19
S715810,H13
S715811,H13
S715812,H13
S715813,H13
S715814,H13
S715815,H13+H19
S716810,H13
S716811,H13
S716812,H13
S716813,H13
S716814,H13
S716815,H13+H19
S717810,H13
S717811,H13
S717812,H13
S717813,H13
S717814,H13+H19
S717815,H13+H19
S718810,H13
S718811,H13
S718812,H13
S718813,H13
S718814,H13+H19
S718815,H13+H19
S718816,H13+H19
S718817,H13+H19
S718818,H13+H19
S719810,H13
S719811,H13
S719812,H13
S719813,H13
S719814,H13
S719815,H13
S719816,H13
S719817,H13
S719818,H13+H19
S719819,H13+H19
S78B,H13+H14+H19
S7182,H13+H14+H19
S719820,H13+H19
S78F,H13+H19
S7280,H13
S7281,H13+H19
S720810,H13
S720811,H13
S720812,H13
S720813,H13
S720814,H13
S720815,H13
S720816,H13
S720817,H13
S720818,H13
S720819,H13
S721810,H13
S721811,H13
S721812,H13
S721813,H13
S721814,H13
S721815,H13
S721816,H13
S721817,H13
S721818,H13
S721819,H13
S722810,H13
S722811,H13
S722812,H13
S722813,H13
S722814,H13
S722815,H13
S722816,H13
S722817,H13
S722818,H13
S722819,H13
S723810,H13
S723811,H13
S723812,H13
S723813,H13
S723814,H13
S723815,H13
S723816,H13
S723817,H13
S723818,H13
S723819,H13
S724810,H13
S724811,H13
S724812,H13
S724813,H13
S724814,H13
S724815,H13
S724816,H13
S724817,H13
S724818,H13
S724819,H13
S725810,H13
S725811,H13
S725812,H13
S725813,H13
S725814,H13+H19
S725815,H13+H19
S725816,H13+H19
S725817,H13
S725818,H13
S725819,H13+H19
S726810,H13
S726811,H13+H19
S726812,H13+H19
S726813,H13+H19
S726814,H13+H19
S726816,H13+H19
S726817,H13+H19
S726818,H13+H19
S726819,H13+H19
S727810,H13
S727811,H13+H19
S728810,H13
S728811,H13+H19
S729810,H13+H19
S729811,H13+H19
S7380,H13+H19
S730800,H13
S730801,H13
S730802,H13
S730803,H13
S730804,H13
S730805,H13
S730806,H13
S730807,H13
S730808,H13
S730809,H13+H19
S731800,H13
S731801,H13
S731802,H13
S731803,H13
S731804,H13
S731805,H13
S731806,H13
S731807,H13
S731808,H13
S731809,H13+H19
S732800,H13
S732801,H13
S732802,H13
S732803,H13
S732804,H13
S732805,H13
S732806,H13
S732807,H13
S732808,H13+H19
S732809,H13+H19
S733800,H13
S733801,H13
S733802,H13
S733803,H13
S733804,H13
S733805,H13
S733806,H13+H19
S733807,H13+H19
S733808,H13+H19
S734800,H13
S734801,H13
S734802,H13
S734803,H13
S734804,H13+H19
S734805,H13+H19
S734806,H13+H19
S735800,H13
S735801,H13
S735802,H13+H19
S735803,H13+H19
S735804,H13+H19
S736800,H13
S736801,H13+H19
S736802,H13+H19
S737800,H13+H19
S737801,H13+H19
S738800,H13+H19
S739800,H13+H19
S7381,H13+H19
S730810,H13+H19
S78G,H13+H19
S7282,H13+H19
S720820,H13+H19
S721820,H13+H19
S722820,H13+H19
S722821,H13+H19
S723820,H13
S723821,H13+H19
S724820,H13
S724821,H13+H19
S725820,H13+H19
S725821,H13+H19
S726820,H13+H19
S726821,H13+H19
S78K,H13+H19
S7580,H13+H19
S756808,H13+H19
S756809,H13+H19
S757806,H13+H19
S757807,H13+H19
S757808,H13+H19
S757809,H13
S758805,H13+H19
S758806,H13+H19
S758807,H13
S758808,H13
S758809,H13
S759804,H13+H19
S759805,H13+H19
S759806,H13
S759807,H13
S759808,H13
S759809,H13
S7581,H13+H19
S756810,H13+H19
S756811,H13+H19
S757810,H13
S757811,H13+H19
S758810,H13+H19
S758811,H13+H19
S759810,H13+H19
S759811,H13+H19
S78Q,H13+H19
S7680,H13+H19
S760800,H13+H19
S760801,H13+H19
S760802,H13+H19
S760803,H13+H19
S760804,H13+H19
S760805,H13
S760806,H13
S760807,H13
S760808,H13
S760809,H13
S761800,H13+H19
S761801,H13
S761802,H13+H19
S761803,H13
S761804,H13
S761805,H13
S761806,H13
S761807,H13
S761808,H13
S761809,H13+H19
S762800,H13
S762801,H13
S762802,H13
S762803,H13
S762804,H13
S762805,H13
S762806,H13
S762807,H13+H19
S762808,H13+H19
S762809,H13+H19
S763800,H13
S763801,H13
S763802,H13
S763803,H13
S763804,H13
S763805,H13+H19
S763806,H13+H19
S763807,H13+H19
S764800,H13
S764801,H13
S764802,H13
S764803,H13
S764804,H13+H19
S764805,H13+H19
S765800,H13
S765801,H13
S765802,H13
S765803,H13+H19
S765804,H13+H19
S766800,H13
S766801,H13+H19
S766802,H13+H19
S766803,H13+H19
S767800,H13+H19
S767801,H13+H19
S768800,H13+H19
S7681,H13+H19
S760810,H13+H19
S760811,H13+H19
S761810,H13+H19
S78V,H13+H19
S7880,H13+H19
S787800,H13+H19
S788800,H13+H19
S788801,H13+H19
S789800,H13
S789801,H13+H19
S789802,H13+H19
S789804,H13+H19
S789805,H13+H19
S789806,H13+H19
S7980,H13+H19
S790800,H13
S790801,H13
S790802,H13+H19
S790803,H13+H19
S790804,H13+H19
S790805,H13
S790806,H13+H19
S790807,H13+H19
S791800,H13
S791801,H13
S791802,H13
S791803,H13+H19
S791804,H13+H19
S791805,H13
S791806,H13
S791807,H13+H19
S792800,H13
S792801,H13
S792802,H13
S792803,H13
S792804,H13
S792805,H13
S792806,H13
S792807,H13+H19
S793800,H13
S793801,H13
S793802,H13
S793803,H13
